DATE,Local Time,TIME UTC,DEPTH CLASS,LATITUDE,LONGITUDE,LOCATION,SAMPLE SITE,WATER PERIOD,MISSION,TOTAL DEPTH,SAMPLING DEPTH,pH,TEMPERATURE,CONDUTIVITY,ODO ,ODO_SAT,TURBIDITY,CHLOROPHYLL,ALKALINITY,SECCHI,SPM,AH - 250nm,AH - 254nm,AH - 365nm,AH - 430nm,AH - 750nm,TOC,POC,DOC,SILICA,P TOTAL,P ORTHOPHOSPHATE,P HYDROLYZABLE,P ORGANIC,N TOTAL,N TOTAL DISSOLVED,N AMMONIA,N NITRATE,N NITRITE,CHLOROPHYLL A,CHLOROPHYLL B,CHLOROPHYLL B,FHEOPHYTIN A,,
3/8/2013,16:00,,1,-2.2513,-55.1462,LG,1,R,I,3.80,0.20,6.80,29.5,66.0,3.2,41.7,50.6,0.9,22.02,0.30,44.80,0.196,0.193,0.048,0.020,0.003,8.273,3.546,4.727,2.330,0.133,"< 0,01",0.152,"< 0,01",0.311,0.256,0.044,0.005,0.010,7.900,"< 0,01",1.638,10.179,,
3/8/2013,16:00,,2,-2.2513,-55.1462,LG,1,R,I,3.80,3.00,6.40,29.0,67.0,2.2,28.7,51.6,0.7,22.85,0.30,10.80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
3/9/2013,10:40,,1,-2.2842,-55.2202,LG,2,R,I,2.30,0.20,6.54,30.5,44.0,5.2,69.9,3.2,1.0,12.09,1.70,14.80,0.112,0.113,0.027,0.011,0.004,2.579,"< 0,001",3.575,1.990,0.022,"< 0,01",0.009,0.013,0.225,0.127,0.031,"< 0,01","< 0,01",1.969,"< 0,01","< 0,01",6.907,,
3/9/2013,11:20,,1,-2.1970,-55.2995,LG,3,R,I,4.63,0.20,7.20,30.3,66.0,6.3,83.4,39.8,0.7,27.69,0.38,34.40,0.129,0.128,0.032,0.014,0.002,6.625,3.771,2.854,2.430,0.066,0.018,0.022,0.026,0.336,0.279,0.011,0.101,"< 0,01",2.144,1.947,"< 0,01",1.363,,
3/9/2013,13:00,,1,-2.2217,-55.2702,LG,4,R,I,5.44,0.20,6.67,30.6,67.0,6.9,92.8,51.3,0.8,24.06,0.34,44.40,0.009,0.011,0.009,0.006,0.001,7.240,6.223,1.017,2.450,0.114,0.027,0.023,0.064,0.376,0.043,0.015,0.049,"< 0,01",10.235,8.205,5.193,"< 0,01",,
3/9/2013,13:00,,2,-2.2217,-55.2702,LG,4,R,I,5.44,1.00,7.37,30.5,67.0,6.9,92.7,51.1,0.9,NaN,0.34,43.60,0.187,0.177,0.045,0.018,0.000,6.890,3.273,3.617,2.290,0.098,"< 0,01",0.017,0.080,0.325,0.189,0.004,0.084,"< 0,01",9.284,8.136,4.958,"< 0,01",,
3/9/2013,13:00,,3,-2.2217,-55.2702,LG,4,R,I,5.44,2.00,6.53,30.0,67.0,6.8,89.8,49.3,0.7,23.88,0.34,44.80,0.103,0.104,0.030,0.015,0.002,6.366,3.764,2.602,2.380,0.097,0.024,0.012,0.061,0.350,0.196,0.014,0.100,"< 0,01",NaN,NaN,NaN,NaN,,
3/9/2013,13:00,,4,-2.2217,-55.2702,LG,4,R,I,5.44,3.00,6.57,29.8,67.0,6.8,89.5,51.0,0.7,23.76,0.34,47.20,0.165,0.164,0.044,0.021,0.004,3.121,"< 0,001",3.418,2.420,0.182,0.026,0.010,0.146,0.340,0.258,0.023,0.095,"< 0,01",6.868,"< 0,01",87.047,"< 0,01",,
3/9/2013,14:35,,1,-2.2096,-55.3471,LG,5,R,I,1.80,0.20,6.90,31.7,68.0,7.3,100.1,58.5,1.2,24.92,0.36,44.80,0.139,0.138,0.070,0.047,0.007,7.280,5.890,1.390,2.300,0.106,"< 0,01",0.060,0.046,0.374,0.095,0.024,0.049,"< 0,01",44.094,19.883,8.364,50.349,,
3/9/2013,16:30,,1,-2.2396,-55.3474,LG,6,R,I,5.10,0.20,7.53,30.6,69.0,7.4,98.4,45.4,0.8,23.80,0.40,42.40,0.072,0.073,0.020,0.009,0.000,6.720,4.236,2.484,2.180,0.079,"< 0,01",0.043,0.036,0.330,0.124,0.010,0.071,"< 0,01",14.012,10.043,7.607,5.816,,
3/10/2013,9:45,,1,-2.2500,-55.5479,PQ,7,R,I,4.80,0.20,7.25,30.6,56.0,26.9,6.0,80.5,0.7,18.07,0.54,22.00,0.072,0.073,0.022,0.011,0.001,6.007,3.839,2.168,2.440,0.086,"< 0,01",0.058,0.028,0.445,0.226,0.030,0.061,0.009,10.597,9.382,7.442,0.545,,
3/10/2013,10:30,,1,-2.2414,-55.5846,PQ,8,R,I,4.20,0.20,6.62,30.7,51.0,6.2,82.7,25.3,0.8,16.70,0.50,22.00,0.108,0.107,0.032,0.017,0.003,6.048,3.116,2.932,2.560,0.111,0.033,0.020,0.058,0.513,0.187,0.081,0.015,0.016,15.171,7.660,6.231,4.635,,
3/10/2013,12:00,,1,-2.2614,-55.6248,PQ,9,R,I,4.40,0.20,6.30,30.5,41.0,4.8,64.6,18.3,1.1,12.89,0.74,10.60,0.099,0.094,0.030,0.016,0.001,6.299,4.047,2.252,2.390,0.097,"< 0,01",0.013,0.084,0.458,0.127,0.048,0.047,0.005,15.266,10.597,9.906,9.997,,
3/10/2013,13:00,,1,-2.2763,-55.6258,PQ,10,R,I,1.80,0.20,6.30,31.3,34.0,4.6,61.8,12.5,1.6,9.34,0.90,11.60,0.093,0.094,0.030,0.016,0.002,3.929,1.071,2.858,2.110,0.147,"< 0,01",0.011,0.137,0.420,0.422,0.188,0.054,0.008,203.922,44.859,36.459,262.831,,
3/10/2013,15:45,,1,-2.2303,-55.4939,PQ,11,R,I,4.90,0.20,7.05,31.5,65.0,6.7,90.2,33.0,0.7,22.92,0.50,30.40,0.103,0.103,0.025,0.010,0.000,5.966,3.068,2.898,2.040,0.096,"< 0,01",0.021,0.075,0.343,0.209,0.079,0.101,0.005,25.815,10.333,7.226,15.632,,
3/10/2013,16:30,,1,-2.2503,-55.4908,PQ,12,R,I,1.70,0.20,6.90,30.9,61.1,5.5,74.1,28.2,0.7,19.60,0.51,24.40,0.113,0.111,0.028,0.012,0.001,2.667,"< 0,001",3.391,2.030,0.089,0.018,0.074,"< 0,01",0.379,0.230,0.022,0.123,0.007,7.220,4.876,2.078,"< 0,01",,
3/11/2013,8:00,,1,-2.2620,-55.4562,PQ,13,R,I,4.50,0.20,7.05,24.2,65.0,6.6,88.1,47.2,0.5,22.27,0.42,45.20,0.118,0.118,0.028,0.011,0.000,6.369,2.704,3.665,1.970,0.082,"< 0,01",0.015,0.067,0.390,0.207,0.016,0.118,0.008,5.246,4.279,1.150,"< 0,01",,
3/11/2013,8:00,,2,-2.2620,-55.4562,PQ,13,R,I,4.50,1.00,6.72,30.2,65.0,6.6,87.8,49.2,0.5,22.89,0.42,37.20,0.116,0.116,0.028,0.013,0.000,2.374,"< 0,001",3.157,2.080,0.086,0.037,0.011,0.038,0.367,0.277,0.171,0.172,"< 0,01",3.631,"< 0,01",0.188,5.998,,
3/11/2013,8:00,,3,-2.2620,-55.4562,PQ,13,R,I,4.50,2.00,6.64,30.2,64.0,6.6,87.6,49.3,0.5,19.64,0.42,39.20,0.082,0.084,0.025,0.013,0.001,5.301,3.297,2.004,1.900,0.076,"< 0,01",0.013,0.063,0.380,0.275,0.017,0.089,0.009,3.896,0.018,0.400,5.998,,
3/11/2013,8:00,,4,-2.2620,-55.4562,PQ,13,R,I,4.50,4.00,6.90,30.2,64.0,6.6,87.2,46.6,0.5,22.07,0.42,37.20,0.123,0.123,0.033,0.015,0.001,6.213,2.849,3.364,1.760,0.104,"< 0,01",0.010,0.094,0.371,0.260,0.016,0.129,"< 0,01",3.122,"< 0,01",0.372,5.726,,
3/11/2013,11:20,,1,-2.1753,-55.4909,GP,14,R,I,2.00,0.20,7.08,29.7,71.0,6.1,79.8,47.4,0.8,26.07,0.42,39.60,0.152,0.151,0.036,0.014,0.000,3.133,"< 0,001",3.381,2.020,0.097,"< 0,01",0.015,0.083,0.363,0.211,0.008,0.075,"< 0,01",4.814,"< 0,01",0.191,8.543,,
3/11/2013,13:00,,1,-2.1333,-55.4888,GP,15,R,I,4.60,0.20,7.07,30.5,73.1,6.9,92.5,44.6,0.6,26.24,0.42,39.20,0.142,0.141,0.035,0.015,0.001,6.892,2.912,3.980,2.150,0.101,"< 0,01",0.016,0.085,0.428,0.243,0.006,0.126,0.009,4.234,"< 0,01",0.482,8.725,,
3/11/2013,13:00,,2,-2.1333,-55.4888,GP,15,R,I,4.60,1.00,7.01,25.1,73.0,6.8,89.7,45.4,0.6,26.03,0.42,40.40,0.094,0.094,0.033,0.017,0.003,3.920,2.132,1.788,2.120,0.137,"< 0,01",0.019,0.118,0.217,0.115,0.025,0.030,"< 0,01",4.745,1.998,"< 0,01",9.997,,
3/11/2013,13:00,,3,-2.1333,-55.4888,GP,15,R,I,4.60,2.00,6.90,25.7,73.0,6.6,87.9,48.2,0.5,52.60,0.42,41.20,0.140,0.139,0.043,0.023,0.006,6.488,3.317,3.171,2.240,0.110,"< 0,01",0.013,0.098,0.363,0.271,0.000,0.128,0.005,4.618,0.053,0.862,8.725,,
3/11/2013,13:00,,4,-2.1333,-55.4888,GP,15,R,I,4.60,4.00,7.07,30.0,73.0,6.4,85.0,51.8,0.5,26.93,0.42,48.00,0.117,0.117,0.029,0.011,0.000,6.481,2.981,3.500,2.030,0.083,"< 0,01",0.015,0.069,0.365,0.191,0.000,0.101,0.012,NaN,NaN,NaN,NaN,,
3/11/2013,14:30,,1,-2.0690,-55.4862,SN,16,R,I,5.00,0.20,7.15,30.8,68.0,6.5,87.4,52.2,1.0,24.66,0.38,39.60,0.097,0.099,0.031,0.015,0.002,7.307,4.475,2.832,2.110,0.186,0.075,0.013,0.099,0.357,0.257,0.030,0.024,0.005,5.853,"< 0,01",0.677,12.451,,
3/11/2013,15:00,,1,-2.0346,-55.4860,SN,17,R,I,2.40,0.20,7.02,31.7,66.0,4.5,61.9,52.8,1.7,24.99,0.40,35.60,0.154,0.153,0.043,0.021,0.002,7.805,3.514,4.291,1.970,0.092,"< 0,01",0.019,0.073,0.342,0.334,0.050,0.030,0.009,13.933,1.004,2.002,23.538,,
3/11/2013,16:30,,1,-2.0790,-55.5268,SN,18,R,I,4.50,0.20,7.15,31.8,72.0,6.7,90.7,42.9,1.1,24.51,0.39,36.80,0.123,0.124,0.035,0.016,0.001,6.484,2.980,3.504,2.120,0.141,"< 0,01",0.016,0.125,0.379,0.238,0.413,0.082,0.007,12.626,0.044,1.142,22.902,,
3/11/2013,17:00,,1,-2.0957,-55.4889,SN,19,R,I,4.00,0.20,7.15,31.5,73.0,6.6,89.3,38.2,0.9,25.42,0.44,36.80,0.081,0.083,0.027,0.015,0.004,4.163,1.283,2.880,2.090,0.097,"< 0,01",0.015,0.082,0.252,0.243,0.064,0.095,"< 0,01",11.086,"< 0,01",0.848,19.267,,
3/12/2013,8:30,,1,-2.1511,-55.5658,PC,20,R,I,5.20,0.20,7.20,30.3,73.0,6.5,86.5,45.3,0.5,24.77,0.44,41.20,0.133,0.133,0.034,0.015,0.001,7.071,2.701,4.370,2.440,0.086,"< 0,01",0.006,0.080,0.413,0.293,0.105,0.101,0.012,5.014,"< 0,01","< 0,01",10.179,,
3/12/2013,10:15,,1,-2.1738,-55.5981,PD,21,R,I,5.00,0.20,7.16,30.4,68.2,6.5,87.0,48.1,0.7,25.14,0.39,45.20,0.072,0.073,0.025,0.013,0.002,6.587,4.868,1.719,2.380,0.106,0.041,0.006,0.059,0.446,0.172,0.025,0.127,"< 0,01",14.399,"< 0,01",1.160,27.719,,
3/12/2013,10:30,,2,-2.1738,-55.5981,PD,21,R,I,5.00,1.00,7.08,30.5,68.0,6.5,86.7,47.7,0.7,24.82,0.39,43.60,0.146,0.145,0.042,0.022,0.005,2.640,"< 0,001",4.603,2.900,0.111,0.085,0.005,0.021,0.504,0.337,0.038,0.133,0.014,11.678,"< 0,01",0.803,"< 0,01",,
3/12/2013,10:30,,3,-2.1738,-55.5981,PD,21,R,I,5.00,3.00,7.02,30.2,68.0,6.2,82.3,50.6,0.6,24.39,0.39,44.80,0.163,0.159,0.035,0.014,0.000,7.234,3.773,3.461,2.570,0.157,"< 0,01",0.006,0.150,0.430,0.248,0.042,"< 0,01","< 0,01",6.356,"< 0,01",0.099,7.180,,
3/12/2013,10:30,,4,-2.1738,-55.5981,PD,21,R,I,5.00,5.00,7.00,30.1,68.0,6.1,81.5,55.6,0.9,23.81,0.39,48.40,0.135,0.135,0.034,0.014,0.001,6.814,2.227,4.587,2.860,0.098,"< 0,01",0.006,0.092,0.404,0.202,0.046,0.048,0.007,NaN,NaN,NaN,NaN,,
3/12/2013,11:15,,1,-2.1426,-55.6258,PC,22,R,I,5.00,0.20,7.23,30.7,69.4,7.3,98.2,39.1,0.8,23.42,0.46,37.60,0.050,0.053,0.017,0.008,0.000,5.916,4.268,1.648,2.710,0.086,"< 0,01",0.005,0.081,0.339,0.122,0.020,0.038,"< 0,01",0.528,2.174,0.968,"< 0,01",,
3/12/2013,12:50,,1,-2.0737,-55.6218,PC,23,R,I,1.70,0.20,7.05,31.6,69.1,6.6,89.3,45.4,0.9,23.88,0.41,42.00,0.108,0.105,0.026,0.013,0.002,1.881,"< 0,001",2.941,2.250,0.113,"< 0,01",0.009,0.104,0.372,0.199,0.024,0.104,0.017,7.868,0.289,2.416,17.177,,
3/12/2013,13:30,,1,-2.1125,-55.6214,PC,24,R,I,5.00,0.20,7.50,31.9,68.7,7.5,101.5,48.5,0.8,23.57,0.38,46.40,0.106,0.106,0.030,0.014,0.001,5.803,2.860,2.943,2.590,0.098,"< 0,01",0.006,0.093,0.348,0.216,0.011,0.070,0.006,8.373,"< 0,01",1.827,18.176,,
3/12/2013,13:30,,2,-2.1125,-55.6214,PC,24,R,I,5.00,1.00,7.13,31.3,68.0,7.5,101.7,47.3,0.8,23.67,0.38,47.60,0.119,0.116,0.024,0.010,0.000,6.129,3.403,2.726,2.440,0.099,"< 0,01",0.007,0.093,0.353,0.201,0.013,0.104,"< 0,01",8.242,"< 0,01",0.395,18.086,,
3/12/2013,13:30,,3,-2.1125,-55.6214,PC,24,R,I,5.00,2.00,7.04,30.0,68.0,6.9,91.8,48.2,0.5,25.14,0.38,46.00,0.129,0.125,0.026,0.010,0.000,6.071,3.169,2.902,2.330,0.099,0.027,0.006,0.066,0.381,0.269,0.017,0.096,"< 0,01",3.901,"< 0,01","< 0,01",8.816,,
3/12/2013,13:30,,4,-2.1125,-55.6214,PC,24,R,I,5.00,4.50,6.95,30.0,68.0,6.8,90.4,53.2,0.6,21.45,0.38,47.20,0.105,0.104,0.025,0.011,0.000,2.147,0.368,1.779,2.830,0.156,"< 0,01",0.007,0.149,0.365,0.210,0.014,0.085,0.006,NaN,NaN,NaN,NaN,,
3/12/2013,15:30,,1,-2.2078,-55.6236,PD,25,R,I,1.70,0.20,7.13,33.5,62.0,7.6,106.4,52.4,1.1,19.95,0.38,47.60,0.102,0.100,0.026,0.011,0.001,8.313,5.638,2.675,2.540,0.117,0.024,0.009,0.084,0.630,0.126,0.071,0.015,"< 0,01",29.821,"< 0,01",2.240,54.984,,
3/13/2013,10:00,,1,-2.1162,-55.6940,PC,26,R,I,4.80,0.20,7.33,30.3,68.0,6.2,82.9,47.5,0.5,18.72,0.41,45.20,0.119,0.118,0.043,0.029,0.015,2.359,"< 0,001",2.712,2.660,0.113,0.023,0.006,0.084,0.439,0.228,0.015,"< 0,01","< 0,01",7.194,"< 0,01","< 0,01",14.905,,
3/13/2013,10:00,,1,-2.1506,-55.7142,PC,27,R,I,4.80,0.20,7.07,31.3,67.0,6.1,82.9,50.8,0.7,21.70,0.46,49.20,0.091,0.088,0.018,0.007,0.000,6.316,0.308,6.008,2.460,0.149,"< 0,01",0.009,0.139,0.452,0.172,0.046,0.040,0.007,NaN,NaN,NaN,NaN,,
3/13/2013,11:30,,1,-2.1525,-55.6762,PC,28,R,I,4.80,0.20,7.15,31.2,66.0,6.8,92.5,49.0,0.6,20.80,0.50,48.40,0.148,0.144,0.031,0.012,0.000,6.533,3.556,2.977,2.770,0.156,"< 0,01",0.009,0.147,0.468,0.233,0.045,0.094,0.007,4.775,"< 0,01","< 0,01",10.451,,
3/13/2013,12:00,,1,-2.1315,-55.6575,PC,29,R,I,5.10,0.20,7.22,31.8,68.0,7.3,100.2,49.0,0.7,21.93,0.44,46.40,0.137,0.133,0.029,0.011,0.000,6.039,3.325,2.714,2.790,0.107,"< 0,01",0.007,0.099,0.414,0.316,0.028,0.085,"< 0,01",7.466,0.715,2.756,20.448,,
3/14/2013,16:00,,1,-2.1572,-55.8052,SL,30,R,I,2.70,0.20,7.20,30.3,63.0,5.7,75.9,21.6,0.9,22.89,0.64,21.00,0.217,0.210,0.042,0.013,0.000,8.016,3.244,4.772,2.680,0.090,"< 0,01",0.006,0.084,0.340,0.220,0.021,0.027,"< 0,01",3.995,36.889,"< 0,01",14.359,,
3/14/2013,17:30,,1,-2.2200,-55.8084,SL,31,R,I,2.70,0.20,6.68,31.9,46.0,5.9,80.1,28.7,1.2,14.75,0.64,24.67,0.218,0.210,0.042,0.014,0.000,5.770,0.385,5.385,1.980,0.072,"< 0,01",0.005,0.067,0.368,0.241,0.010,0.058,"< 0,01",4.288,"< 0,01","< 0,01",10.088,,
3/15/2013,8:00,,1,-2.2016,-55.7928,SL,32,R,I,5.00,0.20,6.89,30.3,47.0,5.8,77.5,30.5,0.8,14.40,0.54,27.60,0.213,0.207,0.043,0.014,0.000,6.636,2.479,4.157,2.490,0.099,"< 0,01",0.007,0.093,0.375,0.251,0.011,0.052,"< 0,01",6.196,"< 0,01","< 0,01",12.633,,
3/15/2013,9:30,,1,-2.1774,-55.8063,SL,33,R,I,4.80,0.20,6.95,30.7,64.0,5.3,70.6,20.6,1.1,23.12,0.52,20.00,0.206,0.204,0.048,0.018,0.001,8.854,3.571,5.283,2.970,0.117,"< 0,01",0.007,0.110,0.625,0.277,0.059,0.005,"< 0,01",18.835,"< 0,01",1.855,44.896,,
3/15/2013,9:30,,2,-2.1774,-55.8063,SL,33,R,I,4.80,1.00,7.02,30.6,64.0,5.1,68.0,20.8,0.9,23.08,0.52,18.00,0.205,0.203,0.049,0.019,0.001,8.533,3.268,5.265,2.900,0.083,"< 0,01",0.006,0.078,0.360,0.225,0.037,0.068,"< 0,01",18.414,"< 0,01","< 0,01",51.803,,
3/15/2013,9:30,,3,-2.1774,-55.8063,SL,33,R,I,4.80,2.00,7.05,30.6,64.0,5.0,66.6,21.7,1.0,20.37,0.52,19.60,0.201,0.199,0.045,0.016,0.000,7.408,2.039,5.369,2.300,0.092,"< 0,01",0.005,0.086,0.353,0.222,0.032,0.072,"< 0,01",9.199,"< 0,01","< 0,01",30.718,,
3/15/2013,9:30,,4,-2.1774,-55.8063,SL,33,R,I,4.80,4.00,6.89,30.5,64.0,4.9,65.8,22.4,0.9,26.56,0.52,23.20,0.189,0.183,0.041,0.016,0.001,4.283,0.421,3.862,2.880,0.077,"< 0,01",0.006,0.071,0.347,0.187,0.035,0.065,"< 0,01",NaN,NaN,NaN,NaN,,
3/15/2013,11:30,,1,-2.1625,-55.7650,SL,34,R,I,5.10,0.20,7.15,30.7,60.0,6.8,91.5,32.9,0.8,22.66,0.40,44.80,0.178,0.172,0.029,0.007,0.000,4.430,"< 0,001",5.709,2.520,0.141,"< 0,01",0.009,0.132,0.549,0.249,0.087,0.066,"< 0,01",51.316,"< 0,01",3.889,151.591,,
3/15/2013,10:00,,1,-2.0999,-56.0069,SL,35,R,I,NaN,0.20,6.53,NaN,NaN,NaN,NaN,NaN,NaN,24.00,NaN,38.00,0.090,0.089,0.017,0.004,0.000,7.728,4.281,3.447,2.690,0.172,"< 0,01",0.009,0.163,0.277,0.118,0.031,0.016,"< 0,01",NaN,NaN,NaN,NaN,,
3/15/2013,13:30,,1,-2.1784,-55.6332,PD,36,R,I,5.10,0.20,7.22,30.7,65.0,6.3,84.7,49.2,2.6,30.22,0.38,49.20,0.165,0.160,0.030,0.009,0.000,6.801,2.496,4.305,2.680,0.047,"< 0,01",0.004,0.043,0.414,0.230,0.032,0.055,"< 0,01",14.209,"< 0,01","< 0,01",44.714,,
3/16/2013,8:45,,1,-2.3099,-55.3774,LG,37,R,I,3.10,0.20,7.04,30.3,68.0,5.4,71.3,34.3,0.5,23.79,0.44,26.00,0.162,0.155,0.029,0.008,0.000,2.836,"< 0,001",4.511,2.530,0.036,"< 0,01",0.002,0.033,0.380,0.206,0.027,0.061,0.009,5.472,"< 0,01","< 0,01",20.176,,
3/16/2013,10:00,,1,-2.2552,-55.3767,LG,38,R,I,5.20,0.20,7.33,30.6,67.0,6.9,92.2,39.4,0.6,22.79,0.40,33.20,0.155,0.151,0.045,0.020,0.000,3.705,1.191,2.514,2.080,0.052,"< 0,01",0.003,0.049,0.323,0.086,0.048,0.061,"< 0,01",8.066,"< 0,01","< 0,01",29.446,,
3/16/2013,10:00,,2,-2.2552,-55.3767,LG,38,R,I,5.20,1.00,7.22,30.1,67.0,6.9,91.5,40.0,0.6,23.64,0.40,30.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
3/16/2013,10:00,,3,-2.2552,-55.3767,LG,38,R,I,5.20,2.00,7.19,29.9,67.0,6.8,89.8,44.7,0.5,24.10,0.40,34.80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
3/16/2013,10:00,,4,-2.2552,-55.3767,LG,38,R,I,5.20,3.00,7.27,29.9,67.0,6.8,89.4,40.9,0.5,23.25,0.40,37.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
3/16/2013,13:00,,1,-2.1766,-55.3724,GP,39,R,I,5.00,0.20,7.31,30.5,72.0,6.8,90.7,42.6,0.6,25.06,0.44,38.40,0.187,0.163,0.031,0.009,0.000,2.456,"< 0,001",3.549,2.710,0.036,"< 0,01",0.002,0.034,0.339,0.220,0.012,0.120,0.006,7.027,"< 0,01","< 0,01",23.993,,
3/16/2013,14:45,,1,-2.1351,-55.3706,GP,40,R,I,5.40,0.20,7.21,30.5,73.0,6.5,86.4,36.6,0.6,25.02,0.45,34.80,0.150,0.150,0.042,0.019,0.002,2.449,"< 0,001",3.572,3.360,0.047,"< 0,01",0.003,0.044,0.427,0.285,0.011,0.148,0.008,6.993,"< 0,01","< 0,01",27.628,,
